Date,Product_ID,Product_Name,Category,Supplier,Units_In_Stock,Units_Sold,Reorder_Level,Unit_Cost,Selling_Price,Profit_Margin,Storage_Location,Expiry_Date,Seasonal_Demand,Promotion_Status,Customer_Rating,Return_Rate
2024-07-17,PRD-5097,Sweater,Clothing,Health First,142,29,26,75.07,219.17,65.75,Warehouse A,N/A,5,BOGO,3.3,3.7
2024-01-05,PRD-5098,Tire Gauge,Automotive,Health First,75,4,24,15.27,29.76,48.67,Warehouse A,N/A,5,No Promotion,4.0,7.3
2024-01-31,PRD-5098,Tire Gauge,Automotive,Health First,29,16,11,15.27,29.76,48.67,Backroom,N/A,5,Discount 20%,4.9,3.1
2024-03-03,PRD-5098,Tire Gauge,Automotive,Health First,38,20,8,15.27,29.76,48.67,Backroom,N/A,5,Discount 20%,4.2,1.5
2024-04-05,PRD-5098,Tire Gauge,Automotive,Health First,57,12,14,15.27,29.76,48.67,Store Floor,N/A,5,Buy 2 Get 1,3.5,1.7
2024-05-08,PRD-5098,Tire Gauge,Automotive,Health First,22,6,5,15.27,29.76,48.67,Store Floor,N/A,5,Clearance Sale,3.4,4.2
2024-06-10,PRD-5098,Tire Gauge,Automotive,Health First,11,14,7,15.27,29.76,48.67,Store Floor,N/A,5,Seasonal Sale,3.3,3.1
2024-07-12,PRD-5098,Tire Gauge,Automotive,Health First,22,6,7,15.27,29.76,48.67,Backroom,N/A,5,Seasonal Sale,4.2,1.3
2024-01-16,PRD-5099,Organic Juice,Food & Beverages,Health First,435,39,122,4.6,7.19,35.99,Cold Storage,2024-08-21,5,No Promotion,4.3,2.2
2024-02-09,PRD-5099,Organic Juice,Food & Beverages,Health First,236,19,49,4.6,7.19,35.99,Store Floor,2025-09-26,5,No Promotion,4.9,0.8
2024-03-11,PRD-5099,Organic Juice,Food & Beverages,Health First,303,28,52,4.6,7.19,35.99,Warehouse A,2025-06-06,5,Discount 20%,3.2,0.8
2024-04-23,PRD-5099,Organic Juice,Food & Beverages,Health First,42,26,10,4.6,7.19,35.99,Backroom,2024-11-21,5,BOGO,3.6,1.5
2024-05-08,PRD-5099,Organic Juice,Food & Beverages,Health First,302,6,90,4.6,7.19,35.99,Warehouse B,2025-12-22,5,BOGO,4.2,1.7
2024-06-13,PRD-5099,Organic Juice,Food & Beverages,Health First,410,25,135,4.6,7.19,35.99,Outdoor Storage,2025-08-09,5,No Promotion,4.9,1.3
2024-07-12,PRD-5099,Organic Juice,Food & Beverages,Health First,96,40,28,4.6,7.19,35.99,Outdoor Storage,2025-06-13,5,BOGO,3.7,2.1
2024-01-16,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,455,27,108,14.38,30.78,53.27,Warehouse C,2025-05-20,5,Clearance Sale,3.4,2.7
2024-02-11,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,291,30,58,14.38,30.78,53.27,Outdoor Storage,2024-10-03,5,No Promotion,3.4,1.2
2024-03-05,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,299,5,101,14.38,30.78,53.27,Store Floor,2025-09-18,5,BOGO,4.0,0.9
2024-04-10,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,430,29,127,14.38,30.78,53.27,Backroom,2024-08-21,5,Clearance Sale,3.5,2.9
2024-04-30,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,229,11,75,14.38,30.78,53.27,Warehouse B,2026-01-06,5,Seasonal Sale,3.9,2.9
2024-06-18,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,337,22,96,14.38,30.78,53.27,Warehouse C,2026-02-28,5,Buy 2 Get 1,4.1,1.0
2024-07-19,PRD-5100,Blood Pressure Monitor,Health,TechSupply Co,215,29,67,14.38,30.78,53.27,Cold Storage,2026-03-17,5,No Promotion,4.9,0.6
2024-01-16,PRD-5101,Thermometer,Health,Fashion Forward Ltd,242,17,48,13.7,31.16,56.03,Warehouse C,2025-11-22,5,Seasonal Sale,3.4,1.2
2024-02-22,PRD-5101,Thermometer,Health,Fashion Forward Ltd,409,3,74,13.7,31.16,56.03,Warehouse C,2026-01-01,5,No Promotion,4.1,2.5
2024-03-18,PRD-5101,Thermometer,Health,Fashion Forward Ltd,250,21,50,13.7,31.16,56.03,Warehouse A,2026-01-07,5,Clearance Sale,3.2,0.7
2024-04-20,PRD-5101,Thermometer,Health,Fashion Forward Ltd,187,16,34,13.7,31.16,56.03,Backroom,2025-11-09,5,Seasonal Sale,3.9,2.5
2024-05-20,PRD-5101,Thermometer,Health,Fashion Forward Ltd,271,27,65,13.7,31.16,56.03,Backroom,2025-08-11,5,Buy 2 Get 1,3.1,3.0
2024-06-03,PRD-5101,Thermometer,Health,Fashion Forward Ltd,264,21,65,13.7,31.16,56.03,Warehouse B,2025-03-20,5,Seasonal Sale,3.2,1.6
2024-07-22,PRD-5101,Thermometer,Health,Fashion Forward Ltd,50,3,12,13.7,31.16,56.03,Warehouse A,2025-11-04,5,Seasonal Sale,3.8,2.1
2024-01-02,PRD-5102,Skincare Set,Beauty,Book Distributors,18,20,9,14.06,44.88,68.68,Warehouse C,2025-12-22,5,No Promotion,4.8,6.7
2024-02-16,PRD-5102,Skincare Set,Beauty,Book Distributors,14,33,10,14.06,44.88,68.68,Store Floor,2025-08-13,5,No Promotion,4.7,6.8
2024-03-10,PRD-5102,Skincare Set,Beauty,Book Distributors,36,46,24,14.06,44.88,68.68,Warehouse A,2025-10-29,5,Clearance Sale,3.0,5.1
2024-04-23,PRD-5102,Skincare Set,Beauty,Book Distributors,61,37,21,14.06,44.88,68.68,Store Floor,2025-01-10,5,BOGO,4.3,3.6
2024-05-14,PRD-5102,Skincare Set,Beauty,Book Distributors,16,34,10,14.06,44.88,68.68,Backroom,2026-05-06,5,Seasonal Sale,4.8,7.9
2024-06-12,PRD-5102,Skincare Set,Beauty,Book Distributors,78,19,18,14.06,44.88,68.68,Backroom,2025-05-10,5,Discount 20%,4.1,1.7
2024-07-09,PRD-5102,Skincare Set,Beauty,Book Distributors,70,15,14,14.06,44.88,68.68,Store Floor,2025-03-24,5,BOGO,3.9,7.3
2024-01-08,PRD-5103,Yoga Mat,Sports,Book Distributors,75,5,23,178.1,426.6,58.25,Outdoor Storage,N/A,5,No Promotion,4.6,1.5
2024-02-02,PRD-5103,Yoga Mat,Sports,Book Distributors,141,6,43,178.1,426.6,58.25,Cold Storage,N/A,5,Buy 2 Get 1,3.3,3.1
2024-03-06,PRD-5103,Yoga Mat,Sports,Book Distributors,129,28,24,178.1,426.6,58.25,Backroom,N/A,5,Clearance Sale,3.8,5.5
2024-04-21,PRD-5103,Yoga Mat,Sports,Book Distributors,158,8,56,178.1,426.6,58.25,Warehouse B,N/A,6,No Promotion,4.0,7.5
2024-05-24,PRD-5103,Yoga Mat,Sports,Book Distributors,138,3,36,178.1,426.6,58.25,Backroom,N/A,6,No Promotion,4.9,6.8
2024-06-16,PRD-5103,Yoga Mat,Sports,Book Distributors,124,25,30,178.1,426.6,58.25,Cold Storage,N/A,8,Discount 20%,4.9,3.8
2024-07-06,PRD-5103,Yoga Mat,Sports,Book Distributors,13,25,10,178.1,426.6,58.25,Backroom,N/A,8,BOGO,3.5,2.9
2024-01-01,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,20,39,16,20.84,69.05,69.82,Warehouse B,2024-09-18,5,Buy 2 Get 1,4.0,6.2
2024-02-13,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,11,38,16,20.84,69.05,69.82,Store Floor,2025-06-22,5,No Promotion,4.9,2.8
2024-03-25,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,64,29,19,20.84,69.05,69.82,Cold Storage,2025-10-24,5,Seasonal Sale,3.4,6.1
2024-03-31,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,13,15,4,20.84,69.05,69.82,Warehouse A,2025-06-27,5,BOGO,3.1,4.9
2024-05-01,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,97,41,45,20.84,69.05,69.82,Warehouse C,2025-12-09,5,BOGO,3.6,5.4
2024-06-01,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,105,15,40,20.84,69.05,69.82,Warehouse C,2025-09-18,5,No Promotion,5.0,6.4
2024-07-05,PRD-5104,Moisturizer,Beauty,Auto Parts Plus,23,32,18,20.84,69.05,69.82,Store Floor,2025-03-29,5,Discount 20%,4.5,5.1
2024-01-02,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,49,18,13,71.65,146.36,51.04,Cold Storage,N/A,5,Buy 2 Get 1,4.4,5.3
2024-02-16,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,16,20,6,71.65,146.36,51.04,Warehouse B,N/A,5,No Promotion,4.1,7.9
2024-03-06,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,16,16,7,71.65,146.36,51.04,Cold Storage,N/A,5,BOGO,4.0,5.2
2024-04-02,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,6,7,3,71.65,146.36,51.04,Warehouse B,N/A,5,No Promotion,4.2,6.1
2024-05-08,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,77,16,31,71.65,146.36,51.04,Store Floor,N/A,5,No Promotion,3.7,2.3
2024-06-08,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,0,19,3,71.65,146.36,51.04,Warehouse C,N/A,5,Seasonal Sale,4.7,7.0
2024-07-03,PRD-5105,Phone Mount,Automotive,Home Essentials Inc,45,10,9,71.65,146.36,51.04,Warehouse B,N/A,5,No Promotion,4.0,5.6
2024-01-22,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,158,18,55,18.73,29.14,35.74,Outdoor Storage,2024-04-28,5,Buy 2 Get 1,3.6,1.7
2024-02-18,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,44,46,23,18.73,29.14,35.74,Backroom,2025-08-27,5,Clearance Sale,3.3,2.2
2024-03-20,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,320,23,74,18.73,29.14,35.74,Warehouse A,2025-02-12,5,Clearance Sale,3.6,3.0
2024-04-13,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,58,14,22,18.73,29.14,35.74,Warehouse C,2025-10-01,5,BOGO,3.1,2.0
2024-05-20,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,303,29,97,18.73,29.14,35.74,Store Floor,2025-09-19,5,BOGO,4.9,2.6
2024-06-03,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,154,40,31,18.73,29.14,35.74,Outdoor Storage,2024-12-01,5,Clearance Sale,3.9,1.9
2024-07-15,PRD-5106,Protein Bar,Food & Beverages,Food Source Ltd,116,20,46,18.73,29.14,35.74,Cold Storage,2026-04-20,5,No Promotion,3.5,1.4
2024-01-13,PRD-5107,Lamp,Home & Garden,Health First,67,12,12,236.14,384.12,38.52,Outdoor Storage,N/A,5,Seasonal Sale,3.2,2.4
2024-02-23,PRD-5107,Lamp,Home & Garden,Health First,100,21,36,236.14,384.12,38.52,Cold Storage,N/A,5,Buy 2 Get 1,4.7,7.5
2024-03-25,PRD-5107,Lamp,Home & Garden,Health First,15,4,3,236.14,384.12,38.52,Warehouse C,N/A,5,No Promotion,5.0,1.1
2024-04-08,PRD-5107,Lamp,Home & Garden,Health First,84,5,17,236.14,384.12,38.52,Warehouse B,N/A,8,Clearance Sale,4.4,6.9
2024-05-20,PRD-5107,Lamp,Home & Garden,Health First,79,3,13,236.14,384.12,38.52,Outdoor Storage,N/A,8,BOGO,4.3,4.2
2024-06-14,PRD-5107,Lamp,Home & Garden,Health First,43,2,8,236.14,384.12,38.52,Warehouse B,N/A,6,No Promotion,3.1,2.6
2024-07-16,PRD-5107,Lamp,Home & Garden,Health First,49,28,21,236.14,384.12,38.52,Backroom,N/A,8,Seasonal Sale,3.2,2.2
2024-01-26,PRD-5108,Car Cover,Automotive,Home Essentials Inc,21,17,12,19.73,36.82,46.41,Warehouse A,N/A,5,No Promotion,4.2,6.4
2024-02-20,PRD-5108,Car Cover,Automotive,Home Essentials Inc,12,20,6,19.73,36.82,46.41,Warehouse C,N/A,5,Seasonal Sale,3.3,3.4
2024-03-17,PRD-5108,Car Cover,Automotive,Home Essentials Inc,29,2,7,19.73,36.82,46.41,Outdoor Storage,N/A,5,Seasonal Sale,3.1,4.3
2024-04-21,PRD-5108,Car Cover,Automotive,Home Essentials Inc,55,2,12,19.73,36.82,46.41,Backroom,N/A,5,No Promotion,4.5,5.9
2024-05-02,PRD-5108,Car Cover,Automotive,Home Essentials Inc,51,1,8,19.73,36.82,46.41,Store Floor,N/A,5,BOGO,3.4,2.2
2024-05-31,PRD-5108,Car Cover,Automotive,Home Essentials Inc,24,18,8,19.73,36.82,46.41,Warehouse C,N/A,5,Seasonal Sale,3.7,3.6
2024-07-17,PRD-5108,Car Cover,Automotive,Home Essentials Inc,33,4,11,19.73,36.82,46.41,Store Floor,N/A,5,Seasonal Sale,4.1,1.9
2024-01-24,PRD-5109,Sneakers,Clothing,Food Source Ltd,31,19,14,61.49,145.0,57.59,Warehouse A,N/A,6,No Promotion,4.1,4.9
2024-02-19,PRD-5109,Sneakers,Clothing,Food Source Ltd,91,14,35,61.49,145.0,57.59,Warehouse C,N/A,5,Seasonal Sale,3.5,9.8
2024-03-18,PRD-5109,Sneakers,Clothing,Food Source Ltd,145,17,53,61.49,145.0,57.59,Store Floor,N/A,5,Buy 2 Get 1,4.4,7.8
2024-04-04,PRD-5109,Sneakers,Clothing,Food Source Ltd,73,15,14,61.49,145.0,57.59,Warehouse A,N/A,5,BOGO,4.4,11.8
2024-05-09,PRD-5109,Sneakers,Clothing,Food Source Ltd,169,24,49,61.49,145.0,57.59,Store Floor,N/A,5,No Promotion,4.2,9.9
2024-06-24,PRD-5109,Sneakers,Clothing,Food Source Ltd,106,18,22,61.49,145.0,57.59,Store Floor,N/A,5,Buy 2 Get 1,4.1,11.3
2024-07-20,PRD-5109,Sneakers,Clothing,Food Source Ltd,62,21,23,61.49,145.0,57.59,Outdoor Storage,N/A,5,No Promotion,5.0,9.0
2024-01-15,PRD-5110,Lipstick,Beauty,Auto Parts Plus,40,13,15,25.12,68.8,63.48,Outdoor Storage,2025-09-17,5,Buy 2 Get 1,4.5,1.8
2024-02-05,PRD-5110,Lipstick,Beauty,Auto Parts Plus,92,22,19,25.12,68.8,63.48,Warehouse B,2025-04-10,5,No Promotion,3.1,7.3
2024-03-20,PRD-5110,Lipstick,Beauty,Auto Parts Plus,106,20,28,25.12,68.8,63.48,Outdoor Storage,2025-08-05,5,BOGO,3.0,3.7
2024-04-12,PRD-5110,Lipstick,Beauty,Auto Parts Plus,68,16,16,25.12,68.8,63.48,Store Floor,2026-02-27,5,Buy 2 Get 1,4.1,2.8
2024-05-16,PRD-5110,Lipstick,Beauty,Auto Parts Plus,117,33,29,25.12,68.8,63.48,Backroom,2024-08-23,5,Seasonal Sale,3.2,1.0
2024-06-09,PRD-5110,Lipstick,Beauty,Auto Parts Plus,129,14,21,25.12,68.8,63.48,Backroom,2026-02-18,5,No Promotion,4.2,4.2
2024-07-09,PRD-5110,Lipstick,Beauty,Auto Parts Plus,96,41,41,25.12,68.8,63.48,Cold Storage,2025-09-30,5,Clearance Sale,3.3,6.6
2024-01-08,PRD-5111,Tire Gauge,Automotive,Toy Universe,37,6,10,77.94,162.57,52.06,Warehouse B,N/A,5,No Promotion,4.9,7.1
2024-02-13,PRD-5111,Tire Gauge,Automotive,Toy Universe,22,16,8,77.94,162.57,52.06,Warehouse B,N/A,5,Seasonal Sale,3.5,3.0
2024-03-10,PRD-5111,Tire Gauge,Automotive,Toy Universe,3,10,4,77.94,162.57,52.06,Backroom,N/A,5,No Promotion,3.5,2.5
2024-04-03,PRD-5111,Tire Gauge,Automotive,Toy Universe,76,8,23,77.94,162.57,52.06,Outdoor Storage,N/A,5,Seasonal Sale,3.0,6.3
2024-05-05,PRD-5111,Tire Gauge,Automotive,Toy Universe,29,7,8,77.94,162.57,52.06,Cold Storage,N/A,5,Buy 2 Get 1,3.1,1.1
2024-06-09,PRD-5111,Tire Gauge,Automotive,Toy Universe,69,18,22,77.94,162.57,52.06,Warehouse A,N/A,5,No Promotion,3.1,1.0
2024-07-12,PRD-5111,Tire Gauge,Automotive,Toy Universe,3,10,3,77.94,162.57,52.06,Cold Storage,N/A,5,BOGO,4.7,1.2
2024-01-23,PRD-5112,Dictionary,Books,Fashion Forward Ltd,100,4,15,21.8,42.25,48.39,Backroom,N/A,5,No Promotion,4.5,5.6
2024-02-12,PRD-5112,Dictionary,Books,Fashion Forward Ltd,87,2,23,21.8,42.25,48.39,Warehouse B,N/A,5,Seasonal Sale,3.1,6.5
2024-03-24,PRD-5112,Dictionary,Books,Fashion Forward Ltd,57,17,15,21.8,42.25,48.39,Warehouse C,N/A,5,No Promotion,4.0,6.9
2024-04-10,PRD-5112,Dictionary,Books,Fashion Forward Ltd,143,5,30,21.8,42.25,48.39,Backroom,N/A,5,No Promotion,3.1,4.3
2024-05-11,PRD-5112,Dictionary,Books,Fashion Forward Ltd,52,20,21,21.8,42.25,48.39,Cold Storage,N/A,5,BOGO,4.0,2.3
2024-06-01,PRD-5112,Dictionary,Books,Fashion Forward Ltd,20,10,8,21.8,42.25,48.39,Warehouse B,N/A,5,Discount 20%,3.9,7.2
2024-06-30,PRD-5112,Dictionary,Books,Fashion Forward Ltd,111,16,23,21.8,42.25,48.39,Warehouse B,N/A,5,Clearance Sale,4.7,2.4
2024-01-02,PRD-5113,Plant Pot,Home & Garden,Sports World,57,13,15,260.12,647.62,59.83,Cold Storage,N/A,5,No Promotion,4.9,6.8
2024-02-05,PRD-5113,Plant Pot,Home & Garden,Sports World,55,21,11,260.12,647.62,59.83,Backroom,N/A,5,Clearance Sale,4.6,3.9
2024-03-09,PRD-5113,Plant Pot,Home & Garden,Sports World,12,20,8,260.12,647.62,59.83,Cold Storage,N/A,5,Clearance Sale,3.3,1.0
2024-04-14,PRD-5113,Plant Pot,Home & Garden,Sports World,121,11,23,260.12,647.62,59.83,Backroom,N/A,7,Seasonal Sale,3.5,1.8
2024-05-25,PRD-5113,Plant Pot,Home & Garden,Sports World,49,6,16,260.12,647.62,59.83,Warehouse C,N/A,6,Seasonal Sale,3.6,5.0
2024-06-16,PRD-5113,Plant Pot,Home & Garden,Sports World,61,23,14,260.12,647.62,59.83,Warehouse C,N/A,6,Discount 20%,3.3,3.9
2024-07-04,PRD-5113,Plant Pot,Home & Garden,Sports World,122,15,31,260.12,647.62,59.83,Warehouse C,N/A,8,No Promotion,3.6,1.6
2024-01-16,PRD-5114,Basketball,Sports,Toy Universe,121,28,26,59.08,118.75,50.25,Warehouse A,N/A,5,BOGO,4.0,2.4
2024-02-09,PRD-5114,Basketball,Sports,Toy Universe,161,26,51,59.08,118.75,50.25,Store Floor,N/A,5,No Promotion,3.6,2.2
2024-03-09,PRD-5114,Basketball,Sports,Toy Universe,103,25,41,59.08,118.75,50.25,Backroom,N/A,5,Clearance Sale,4.6,4.1
2024-04-14,PRD-5114,Basketball,Sports,Toy Universe,81,30,36,59.08,118.75,50.25,Warehouse B,N/A,8,No Promotion,3.5,1.5
2024-05-16,PRD-5114,Basketball,Sports,Toy Universe,148,7,29,59.08,118.75,50.25,Store Floor,N/A,7,Clearance Sale,3.1,2.5
2024-06-20,PRD-5114,Basketball,Sports,Toy Universe,7,20,8,59.08,118.75,50.25,Warehouse C,N/A,7,No Promotion,4.7,2.1
2024-07-10,PRD-5114,Basketball,Sports,Toy Universe,8,21,9,59.08,118.75,50.25,Warehouse A,N/A,8,No Promotion,3.9,5.6
2024-01-22,PRD-5115,Shorts,Clothing,TechSupply Co,18,7,6,116.59,305.12,61.79,Cold Storage,N/A,8,No Promotion,5.0,4.7
2024-02-05,PRD-5115,Shorts,Clothing,TechSupply Co,81,9,22,116.59,305.12,61.79,Backroom,N/A,5,No Promotion,4.5,3.8
2024-03-04,PRD-5115,Shorts,Clothing,TechSupply Co,94,29,35,116.59,305.12,61.79,Warehouse C,N/A,5,No Promotion,4.7,9.7
2024-04-19,PRD-5115,Shorts,Clothing,TechSupply Co,71,12,17,116.59,305.12,61.79,Outdoor Storage,N/A,5,No Promotion,4.1,10.9
2024-05-09,PRD-5115,Shorts,Clothing,TechSupply Co,49,22,22,116.59,305.12,61.79,Warehouse C,N/A,5,Seasonal Sale,4.8,3.9
2024-05-30,PRD-5115,Shorts,Clothing,TechSupply Co,31,15,9,116.59,305.12,61.79,Warehouse C,N/A,5,Seasonal Sale,3.1,10.9
2024-07-03,PRD-5115,Shorts,Clothing,TechSupply Co,52,6,11,116.59,305.12,61.79,Warehouse B,N/A,5,No Promotion,4.3,2.7
2024-01-21,PRD-5116,Textbook,Books,Health First,107,28,39,35.53,63.67,44.2,Store Floor,N/A,5,No Promotion,3.4,1.1
2024-02-25,PRD-5116,Textbook,Books,Health First,96,28,29,35.53,63.67,44.2,Warehouse C,N/A,5,Clearance Sale,4.3,3.4
2024-03-03,PRD-5116,Textbook,Books,Health First,65,21,21,35.53,63.67,44.2,Store Floor,N/A,5,Seasonal Sale,3.9,4.5
2024-04-12,PRD-5116,Textbook,Books,Health First,22,30,14,35.53,63.67,44.2,Backroom,N/A,5,BOGO,4.9,3.9
2024-05-24,PRD-5116,Textbook,Books,Health First,0,30,5,35.53,63.67,44.2,Warehouse C,N/A,5,BOGO,3.6,6.3
2024-06-23,PRD-5116,Textbook,Books,Health First,21,30,14,35.53,63.67,44.2,Store Floor,N/A,5,BOGO,4.3,4.3
2024-07-23,PRD-5116,Textbook,Books,Health First,84,15,17,35.53,63.67,44.2,Outdoor Storage,N/A,5,Discount 20%,3.4,6.3
2024-01-18,PRD-5117,Face Mask,Health,TechSupply Co,263,7,71,10.11,18.81,46.27,Warehouse C,2024-05-29,5,No Promotion,3.7,2.5
2024-02-01,PRD-5117,Face Mask,Health,TechSupply Co,101,19,25,10.11,18.81,46.27,Cold Storage,2024-11-23,5,Seasonal Sale,4.0,1.2
2024-03-10,PRD-5117,Face Mask,Health,TechSupply Co,320,30,107,10.11,18.81,46.27,Warehouse B,2024-06-17,5,Discount 20%,4.3,1.7
2024-04-25,PRD-5117,Face Mask,Health,TechSupply Co,184,4,43,10.11,18.81,46.27,Backroom,2024-10-08,5,Buy 2 Get 1,3.4,1.9
2024-05-14,PRD-5117,Face Mask,Health,TechSupply Co,252,29,78,10.11,18.81,46.27,Backroom,2025-11-16,5,Clearance Sale,4.8,1.1
2024-06-14,PRD-5117,Face Mask,Health,TechSupply Co,239,4,42,10.11,18.81,46.27,Backroom,2024-09-13,5,No Promotion,3.3,1.4
2024-07-10,PRD-5117,Face Mask,Health,TechSupply Co,383,25,119,10.11,18.81,46.27,Backroom,2025-07-05,5,BOGO,4.3,1.9
2024-01-02,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,394,10,62,7.03,12.1,41.96,Warehouse C,2025-02-18,5,No Promotion,4.6,3.0
2024-02-04,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,109,23,31,7.03,12.1,41.96,Store Floor,2025-04-15,5,No Promotion,4.1,2.1
2024-03-15,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,77,17,29,7.03,12.1,41.96,Warehouse B,2025-10-08,5,Seasonal Sale,4.1,1.0
2024-04-08,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,267,17,62,7.03,12.1,41.96,Cold Storage,2025-06-16,5,No Promotion,3.9,1.0
2024-05-07,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,48,11,14,7.03,12.1,41.96,Backroom,2025-11-10,5,Buy 2 Get 1,4.3,2.3
2024-06-04,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,226,47,88,7.03,12.1,41.96,Backroom,2024-12-12,5,No Promotion,3.2,1.3
2024-06-29,PRD-5118,Nuts,Food & Beverages,Food Source Ltd,176,32,61,7.03,12.1,41.96,Warehouse B,2024-11-04,5,No Promotion,4.2,2.1
2024-01-20,PRD-5119,Doll,Toys,Food Source Ltd,64,21,15,59.05,124.9,52.72,Warehouse C,N/A,5,No Promotion,4.8,1.7
2024-02-08,PRD-5119,Doll,Toys,Food Source Ltd,80,27,36,59.05,124.9,52.72,Warehouse B,N/A,5,No Promotion,3.9,6.4
2024-03-11,PRD-5119,Doll,Toys,Food Source Ltd,41,18,20,59.05,124.9,52.72,Warehouse A,N/A,5,No Promotion,3.3,1.8
2024-04-06,PRD-5119,Doll,Toys,Food Source Ltd,80,20,27,59.05,124.9,52.72,Outdoor Storage,N/A,5,Seasonal Sale,4.0,7.0
2024-05-01,PRD-5119,Doll,Toys,Food Source Ltd,72,30,16,59.05,124.9,52.72,Outdoor Storage,N/A,5,Seasonal Sale,3.9,3.0
2024-06-22,PRD-5119,Doll,Toys,Food Source Ltd,45,27,13,59.05,124.9,52.72,Store Floor,N/A,5,Discount 20%,4.2,7.1
2024-07-15,PRD-5119,Doll,Toys,Food Source Ltd,43,19,12,59.05,124.9,52.72,Outdoor Storage,N/A,5,No Promotion,4.9,2.3
2024-01-06,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,55,7,9,89.64,167.99,46.64,Warehouse C,N/A,5,Discount 20%,3.5,4.3
2024-02-16,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,87,1,16,89.64,167.99,46.64,Warehouse A,N/A,5,BOGO,3.3,2.1
2024-03-11,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,8,5,4,89.64,167.99,46.64,Warehouse A,N/A,5,No Promotion,3.5,4.6
2024-04-13,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,55,6,9,89.64,167.99,46.64,Cold Storage,N/A,5,No Promotion,4.8,5.3
2024-05-05,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,40,4,6,89.64,167.99,46.64,Cold Storage,N/A,5,No Promotion,4.2,1.3
2024-06-10,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,29,16,10,89.64,167.99,46.64,Warehouse A,N/A,5,No Promotion,3.8,4.3
2024-07-07,PRD-5120,Wiper Blades,Automotive,Auto Parts Plus,84,6,27,89.64,167.99,46.64,Warehouse C,N/A,5,Clearance Sale,4.5,6.8
2024-01-19,PRD-5121,Basketball,Sports,Health First,44,5,14,70.33,144.86,51.45,Cold Storage,N/A,5,Clearance Sale,4.6,5.8
2024-02-01,PRD-5121,Basketball,Sports,Health First,145,24,29,70.33,144.86,51.45,Warehouse B,N/A,5,BOGO,3.3,1.3
2024-03-18,PRD-5121,Basketball,Sports,Health First,130,7,38,70.33,144.86,51.45,Warehouse C,N/A,5,Discount 20%,4.6,6.3
2024-04-11,PRD-5121,Basketball,Sports,Health First,168,10,47,70.33,144.86,51.45,Warehouse A,N/A,7,Seasonal Sale,4.4,3.0
2024-05-07,PRD-5121,Basketball,Sports,Health First,7,28,8,70.33,144.86,51.45,Warehouse C,N/A,8,BOGO,3.2,3.9
2024-06-11,PRD-5121,Basketball,Sports,Health First,121,18,44,70.33,144.86,51.45,Warehouse A,N/A,8,No Promotion,4.0,6.3
2024-07-19,PRD-5121,Basketball,Sports,Health First,21,27,7,70.33,144.86,51.45,Warehouse B,N/A,6,Buy 2 Get 1,4.0,5.6
2024-01-21,PRD-5122,Monitor,Electronics,Home Essentials Inc,69,14,18,421.01,681.49,38.22,Warehouse C,N/A,7,Discount 20%,3.3,11.9
2024-02-12,PRD-5122,Monitor,Electronics,Home Essentials Inc,46,10,10,421.01,681.49,38.22,Outdoor Storage,N/A,5,Discount 20%,3.7,9.7
2024-03-23,PRD-5122,Monitor,Electronics,Home Essentials Inc,36,16,8,421.01,681.49,38.22,Store Floor,N/A,5,Seasonal Sale,3.2,10.2
2024-04-09,PRD-5122,Monitor,Electronics,Home Essentials Inc,50,18,13,421.01,681.49,38.22,Warehouse B,N/A,5,Discount 20%,4.6,7.0
